date,region_id,disease_code,disease_name,case_count,severity_avg,outbreak_occurred
2022-04-01,467,A90,Dengue Fever,4,2.97,0
2022-04-01,467,A00.9,Cholera,2,2.57,0
2022-04-01,467,A09,Gastroenteritis,8,2.96,0
2022-04-01,467,A37.9,Whooping Cough,5,1.68,0
2022-04-01,467,K29.7,Gastritis,1,1.79,0
2022-04-01,468,A90,Dengue Fever,7,2.82,0
2022-04-01,468,A00.9,Cholera,1,2.78,0
2022-04-01,468,U07.1,COVID-19,6,2.05,0
2022-04-01,468,B05,Measles,1,1.63,0
2022-04-01,468,J18.9,Pneumonia,1,1.81,0
2022-04-01,469,A90,Dengue Fever,2,2.04,0
2022-04-01,469,U07.1,COVID-19,11,2.85,0
2022-04-01,469,J18.9,Pneumonia,26,2.54,1
2022-04-01,469,A09,Gastroenteritis,125,2.83,1
2022-04-01,469,E11,Type 2 Diabetes,8,1.5,0
2022-04-01,469,I10,Hypertension,3,1.65,0
2022-04-01,469,K29.7,Gastritis,3,1.69,0
2022-04-01,470,J10.1,Influenza,4,2.54,0
2022-04-01,470,A37.9,Whooping Cough,1,2.74,0
2022-04-01,470,B16,Hepatitis B,2,2.32,0
2022-04-01,470,I10,Hypertension,5,2.05,0
2022-04-01,470,J45.9,Asthma,7,1.69,0
2022-04-01,471,A90,Dengue Fever,4,2.55,0
2022-04-01,471,A09,Gastroenteritis,8,1.67,0
2022-04-01,471,A37.9,Whooping Cough,2,2.67,0
2022-04-01,471,E11,Type 2 Diabetes,8,2.47,0
2022-04-01,471,I10,Hypertension,6,2.02,0
2022-04-01,471,K29.7,Gastritis,6,2.17,0
2022-04-01,472,B50.0,Plasmodium Falciparum Malaria,3,2.59,0
2022-04-01,472,B16,Hepatitis B,2,2.01,0
2022-04-01,472,A39.9,Meningococcal Infection,2,1.66,0
2022-04-01,472,I10,Hypertension,13,2.22,0
2022-04-01,472,J45.9,Asthma,7,2.01,0
2022-04-01,473,A00.9,Cholera,2,2.31,0
2022-04-01,473,U07.1,COVID-19,1,1.59,0
2022-04-01,473,B05,Measles,4,2.68,0
2022-04-01,474,A90,Dengue Fever,4,2.68,0
2022-04-01,474,A00.9,Cholera,2,2.58,0
2022-04-01,474,A09,Gastroenteritis,4,2.74,0
2022-04-01,474,A37.9,Whooping Cough,1,2.03,0
2022-04-01,474,E11,Type 2 Diabetes,1,1.88,0
2022-04-01,475,J10.1,Influenza,3,2.33,0
2022-04-01,475,A37.9,Whooping Cough,2,2.73,0
2022-04-01,475,E11,Type 2 Diabetes,20,3.46,1
2022-04-01,475,I10,Hypertension,5,2.24,0
2022-04-01,476,J10.1,Influenza,3,2.83,0
2022-04-01,476,B05,Measles,2,2.07,0
2022-04-01,476,A09,Gastroenteritis,4,2.93,0
2022-04-01,476,B16,Hepatitis B,2,2.09,0
2022-04-01,476,E11,Type 2 Diabetes,3,2.88,0
2022-04-01,476,I10,Hypertension,1,2.0,0
2022-04-01,476,K29.7,Gastritis,2,2.23,0
2022-04-01,477,A90,Dengue Fever,1,2.04,0
2022-04-01,477,U07.1,COVID-19,5,2.55,0
2022-04-01,477,B05,Measles,2,2.54,0
2022-04-01,477,A39.9,Meningococcal Infection,10,3.58,1
2022-04-01,477,E11,Type 2 Diabetes,3,2.81,0
2022-04-01,477,I10,Hypertension,7,2.78,0
2022-04-01,478,A90,Dengue Fever,2,2.05,0
2022-04-01,478,A00.9,Cholera,14,3.4,1
2022-04-01,478,J10.1,Influenza,4,2.76,0
2022-04-01,478,J45.9,Asthma,3,2.55,0
2022-04-01,479,U07.1,COVID-19,3,2.85,0
2022-04-01,479,B05,Measles,1,1.62,0
2022-04-01,479,J18.9,Pneumonia,2,1.65,0
2022-04-01,479,A37.9,Whooping Cough,96,3.92,1
2022-04-01,479,K29.7,Gastritis,2,2.74,0
2022-04-01,481,A00.9,Cholera,2,2.22,0
2022-04-01,481,J10.1,Influenza,3,1.63,0
2022-04-01,482,A90,Dengue Fever,1,2.75,0
2022-04-01,482,E11,Type 2 Diabetes,4,1.6,0
2022-04-01,483,E11,Type 2 Diabetes,6,2.1,0
2022-04-01,484,A90,Dengue Fever,1,2.06,0
2022-04-01,484,J18.9,Pneumonia,2,1.63,0
2022-04-01,484,A09,Gastroenteritis,2,2.33,0
2022-04-01,484,E11,Type 2 Diabetes,6,2.38,0
2022-04-01,484,I10,Hypertension,4,1.92,0
2022-04-01,484,J45.9,Asthma,1,1.74,0
2022-04-01,485,A90,Dengue Fever,38,3.56,1
2022-04-01,485,B05,Measles,3,1.78,0
2022-04-01,485,J18.9,Pneumonia,4,2.24,0
2022-04-01,485,B16,Hepatitis B,1,1.73,0
2022-04-01,485,E11,Type 2 Diabetes,4,1.61,0
2022-04-01,485,I10,Hypertension,42,3.53,1
2022-04-01,485,J45.9,Asthma,3,1.66,0
2022-04-01,486,A09,Gastroenteritis,4,2.38,0
2022-04-01,486,J45.9,Asthma,4,2.12,0
2022-04-01,487,J10.1,Influenza,2,1.62,0
2022-04-01,487,U07.1,COVID-19,3,1.89,0
2022-04-01,487,A09,Gastroenteritis,3,1.75,0
2022-04-01,487,E11,Type 2 Diabetes,8,2.96,0
2022-04-01,488,B50.0,Plasmodium Falciparum Malaria,3,2.15,0
2022-04-01,488,A00.9,Cholera,2,2.74,0
2022-04-01,488,U07.1,COVID-19,3,2.81,0
2022-04-01,488,A09,Gastroenteritis,6,2.86,0
2022-04-01,488,A37.9,Whooping Cough,1,2.1,0
2022-04-01,488,I10,Hypertension,45,3.23,1
2022-04-01,489,A90,Dengue Fever,6,2.22,0
2022-04-01,489,J10.1,Influenza,6,2.17,0
2022-04-01,489,A09,Gastroenteritis,8,2.48,0
2022-04-01,489,A37.9,Whooping Cough,3,2.64,0
2022-04-01,489,B16,Hepatitis B,4,1.97,0
2022-04-01,489,I10,Hypertension,12,2.03,0
2022-04-01,490,B50.0,Plasmodium Falciparum Malaria,15,3.1,1
2022-04-01,490,B05,Measles,2,1.86,0
2022-04-01,490,J18.9,Pneumonia,5,1.71,0
2022-04-01,490,A09,Gastroenteritis,3,1.62,0
2022-04-01,490,E11,Type 2 Diabetes,6,1.84,0
2022-04-01,491,B05,Measles,3,1.68,0
2022-04-01,491,A37.9,Whooping Cough,3,2.11,0
2022-04-01,491,E11,Type 2 Diabetes,4,2.69,0
2022-04-01,491,I10,Hypertension,2,1.59,0
2022-04-01,492,A90,Dengue Fever,3,2.13,0
2022-04-01,492,J10.1,Influenza,3,2.05,0
2022-04-01,492,J18.9,Pneumonia,3,2.39,0
2022-04-01,493,A90,Dengue Fever,1,1.94,0
2022-04-01,493,A00.9,Cholera,59,2.57,1
2022-04-01,493,J18.9,Pneumonia,2,2.61,0
2022-04-01,493,A09,Gastroenteritis,5,2.27,0
2022-04-01,493,A37.9,Whooping Cough,2,2.26,0
2022-04-01,493,E11,Type 2 Diabetes,6,2.55,0
2022-04-01,493,K29.7,Gastritis,4,2.12,0
2022-04-01,494,U07.1,COVID-19,3,2.04,0
2022-04-01,494,B05,Measles,1,1.76,0
2022-04-01,494,A37.9,Whooping Cough,1,2.87,0
2022-04-01,494,I10,Hypertension,3,1.9,0
2022-04-01,495,J10.1,Influenza,5,2.18,0
2022-04-01,495,B05,Measles,2,1.6,0
2022-04-01,495,A09,Gastroenteritis,5,2.16,0
2022-04-01,495,B16,Hepatitis B,1,2.48,0
2022-04-01,495,E11,Type 2 Diabetes,4,1.95,0
2022-04-01,496,B50.0,Plasmodium Falciparum Malaria,8,2.86,0
2022-04-01,496,J10.1,Influenza,6,1.93,0
2022-04-01,496,K29.7,Gastritis,1,2.14,0
2022-04-01,496,J45.9,Asthma,5,2.38,0
2022-04-01,497,A90,Dengue Fever,4,1.6,0
2022-04-01,497,B50.0,Plasmodium Falciparum Malaria,4,1.59,0
2022-04-01,497,A00.9,Cholera,1,2.24,0
2022-04-01,497,J10.1,Influenza,7,2.47,0
2022-04-01,497,U07.1,COVID-19,68,3.28,1
2022-04-01,497,B16,Hepatitis B,2,2.51,0
2022-04-01,497,I10,Hypertension,5,2.7,0
2022-04-01,497,K29.7,Gastritis,2,1.55,0
2022-04-01,498,A90,Dengue Fever,95,2.88,1
2022-04-01,498,J10.1,Influenza,1,1.89,0
2022-04-01,498,U07.1,COVID-19,5,2.8,0
2022-04-01,498,B05,Measles,4,1.82,0
2022-04-01,498,A09,Gastroenteritis,6,2.27,0
2022-04-01,498,I10,Hypertension,5,2.31,0
2022-04-01,498,J45.9,Asthma,3,1.59,0
2022-04-01,499,A90,Dengue Fever,6,2.65,0
2022-04-01,499,B50.0,Plasmodium Falciparum Malaria,65,3.84,1
2022-04-01,499,U07.1,COVID-19,3,2.86,0
2022-04-01,499,E11,Type 2 Diabetes,74,2.99,1
2022-04-01,499,I10,Hypertension,5,2.4,0
2022-04-01,499,J45.9,Asthma,3,2.07,0
2022-04-01,500,J10.1,Influenza,2,2.62,0
2022-04-01,500,B16,Hepatitis B,1,2.74,0
2022-04-01,501,B50.0,Plasmodium Falciparum Malaria,2,2.14,0
2022-04-01,502,A00.9,Cholera,1,2.68,0
2022-04-01,502,J10.1,Influenza,1,2.09,0
2022-04-01,502,U07.1,COVID-19,3,1.86,0
2022-04-01,502,B05,Measles,32,3.95,1
2022-04-01,502,I10,Hypertension,46,3.48,1
2022-04-01,503,B50.0,Plasmodium Falciparum Malaria,1,1.93,0
2022-04-01,503,J18.9,Pneumonia,1,2.95,0
2022-04-01,503,K29.7,Gastritis,1,1.56,0
2022-04-01,504,B50.0,Plasmodium Falciparum Malaria,1,2.01,0
2022-04-01,504,J10.1,Influenza,2,2.3,0
2022-04-01,504,U07.1,COVID-19,2,1.69,0
2022-04-01,505,A90,Dengue Fever,1,2.09,0
2022-04-01,505,B50.0,Plasmodium Falciparum Malaria,2,2.93,0
2022-04-01,505,J18.9,Pneumonia,3,2.93,0
2022-04-01,505,B16,Hepatitis B,18,2.56,1
2022-04-01,505,K29.7,Gastritis,1,2.57,0
2022-04-01,506,A00.9,Cholera,1,1.54,0
2022-04-01,506,B05,Measles,2,1.82,0
2022-04-01,506,I10,Hypertension,2,2.69,0
2022-04-01,507,U07.1,COVID-19,4,2.44,0
2022-04-01,507,E11,Type 2 Diabetes,42,3.39,1
2022-04-01,507,J45.9,Asthma,17,3.06,1
2022-04-01,508,U07.1,COVID-19,5,2.57,0
2022-04-01,508,A09,Gastroenteritis,3,2.25,0
2022-04-01,508,A39.9,Meningococcal Infection,1,2.06,0
2022-04-01,508,E11,Type 2 Diabetes,4,1.95,0
2022-04-01,508,K29.7,Gastritis,2,2.11,0
2022-04-01,509,A90,Dengue Fever,1,2.4,0
2022-04-01,509,B50.0,Plasmodium Falciparum Malaria,6,2.7,0
2022-04-01,509,A09,Gastroenteritis,6,2.7,0
2022-04-01,509,A37.9,Whooping Cough,1,2.91,0
2022-04-01,509,B16,Hepatitis B,1,1.7,0
2022-04-01,509,I10,Hypertension,2,2.23,0
2022-04-01,509,K29.7,Gastritis,1,1.71,0
2022-04-01,510,U07.1,COVID-19,3,1.55,0
2022-04-01,510,B05,Measles,1,2.49,0
2022-04-01,510,A39.9,Meningococcal Infection,1,1.62,0
2022-04-01,510,K29.7,Gastritis,3,2.39,0
2022-04-01,511,A00.9,Cholera,3,2.16,0
2022-04-01,511,J18.9,Pneumonia,1,2.81,0
2022-04-01,511,I10,Hypertension,4,2.96,0
2022-04-01,512,B50.0,Plasmodium Falciparum Malaria,2,2.18,0
2022-04-01,512,A00.9,Cholera,2,1.69,0
2022-04-01,512,J10.1,Influenza,2,2.21,0
2022-04-01,512,B05,Measles,1,2.22,0
2022-04-01,512,J18.9,Pneumonia,2,1.89,0
2022-04-01,513,J18.9,Pneumonia,3,2.04,0
2022-04-01,513,B16,Hepatitis B,1,1.91,0
2022-04-01,513,J45.9,Asthma,4,1.97,0
2022-04-01,514,A90,Dengue Fever,1,2.68,0
2022-04-01,514,B50.0,Plasmodium Falciparum Malaria,2,2.06,0
2022-04-01,514,J10.1,Influenza,3,1.57,0
2022-04-01,515,A00.9,Cholera,1,2.5,0
2022-04-01,515,B05,Measles,2,1.99,0
2022-04-01,515,A09,Gastroenteritis,1,2.55,0
2022-04-01,515,E11,Type 2 Diabetes,3,2.64,0
2022-04-01,515,K29.7,Gastritis,1,1.73,0
2022-04-01,516,J10.1,Influenza,2,2.66,0
2022-04-01,516,I10,Hypertension,2,2.97,0
2022-04-01,516,K29.7,Gastritis,1,2.98,0
2022-04-01,516,J45.9,Asthma,2,1.96,0
2022-04-01,517,E11,Type 2 Diabetes,3,2.36,0
2022-04-01,518,J18.9,Pneumonia,2,1.85,0
2022-04-01,518,K29.7,Gastritis,2,1.96,0
2022-04-01,519,U07.1,COVID-19,7,2.5,1
2022-04-01,520,B50.0,Plasmodium Falciparum Malaria,1,1.96,0
2022-04-01,520,U07.1,COVID-19,3,2.16,0
2022-04-01,520,J18.9,Pneumonia,1,2.08,0
2022-04-01,520,A09,Gastroenteritis,1,1.96,0
2022-04-01,520,A39.9,Meningococcal Infection,14,3.12,1
2022-04-01,520,I10,Hypertension,5,2.39,0
2022-04-01,520,K29.7,Gastritis,1,2.22,0
2022-04-01,521,A90,Dengue Fever,1,1.73,0
2022-04-01,521,J10.1,Influenza,4,2.67,0
2022-04-01,521,J18.9,Pneumonia,1,1.6,0
2022-04-01,521,I10,Hypertension,1,2.77,0
2022-04-01,521,J45.9,Asthma,2,2.18,0
2022-04-01,522,A90,Dengue Fever,26,3.82,1
2022-04-01,522,J10.1,Influenza,1,1.9,0
2022-04-01,522,B05,Measles,1,2.38,0
2022-04-01,522,J18.9,Pneumonia,1,2.5,0
2022-04-01,522,E11,Type 2 Diabetes,2,2.18,0
2022-04-01,523,J10.1,Influenza,1,2.4,0
2022-04-01,523,A09,Gastroenteritis,4,2.51,0
2022-04-01,524,B50.0,Plasmodium Falciparum Malaria,2,2.0,0
2022-04-01,524,J10.1,Influenza,8,2.5,1
2022-04-01,524,U07.1,COVID-19,2,2.35,0
2022-04-01,524,B05,Measles,1,1.9,0
2022-04-01,524,J18.9,Pneumonia,3,2.36,0
2022-04-01,524,A09,Gastroenteritis,1,2.8,0
2022-04-01,524,A37.9,Whooping Cough,2,2.94,0
2022-04-01,525,A00.9,Cholera,1,2.13,0
2022-04-01,525,J10.1,Influenza,2,1.77,0
2022-04-01,525,J18.9,Pneumonia,1,2.62,0
2022-04-01,525,K29.7,Gastritis,1,1.99,0
2022-04-01,525,J45.9,Asthma,1,2.28,0
2022-04-01,526,I10,Hypertension,36,2.78,1
2022-04-01,527,I10,Hypertension,3,2.71,0
2022-04-01,527,J45.9,Asthma,3,2.11,0
2022-04-01,528,E11,Type 2 Diabetes,2,2.97,0
2022-04-01,529,A90,Dengue Fever,6,2.61,0
2022-04-01,529,A00.9,Cholera,2,2.83,0
2022-04-01,529,U07.1,COVID-19,2,2.18,0
2022-04-01,529,J18.9,Pneumonia,1,1.7,0
2022-04-01,529,A09,Gastroenteritis,4,2.87,0
2022-04-01,529,K29.7,Gastritis,2,2.37,0
2022-04-01,529,J45.9,Asthma,2,1.73,0
2022-04-01,530,A00.9,Cholera,1,1.99,0
2022-04-01,530,E11,Type 2 Diabetes,41,2.81,1
2022-04-01,530,J45.9,Asthma,1,2.19,0
2022-04-01,531,J18.9,Pneumonia,4,2.86,0
2022-04-01,531,E11,Type 2 Diabetes,2,2.06,0
2022-04-01,532,J10.1,Influenza,1,1.64,0
2022-04-01,532,U07.1,COVID-19,3,2.4,0
2022-04-01,532,J18.9,Pneumonia,2,1.57,0
2022-04-01,532,A37.9,Whooping Cough,1,1.95,0
2022-04-01,532,K29.7,Gastritis,1,1.72,0
2022-04-01,533,B05,Measles,1,2.17,0
2022-04-01,533,J18.9,Pneumonia,2,1.82,0
2022-04-01,533,A39.9,Meningococcal Infection,1,2.53,0
2022-04-01,534,B50.0,Plasmodium Falciparum Malaria,2,1.55,0
2022-04-01,534,B16,Hepatitis B,1,2.0,0
2022-04-01,534,A39.9,Meningococcal Infection,1,1.82,0
2022-04-01,535,J10.1,Influenza,3,1.5,0
2022-04-01,535,B05,Measles,1,2.14,0
2022-04-01,535,J18.9,Pneumonia,3,1.82,0
2022-04-01,535,E11,Type 2 Diabetes,5,1.73,0
2022-04-01,535,I10,Hypertension,2,1.9,0
2022-04-01,536,A00.9,Cholera,3,2.14,0
2022-04-01,536,J45.9,Asthma,2,1.9,0
2022-04-01,537,A90,Dengue Fever,2,2.61,0
2022-04-01,537,B50.0,Plasmodium Falciparum Malaria,2,2.46,0
2022-04-01,537,J10.1,Influenza,4,2.05,0
2022-04-01,537,B05,Measles,2,2.16,0
2022-04-01,537,B16,Hepatitis B,1,1.76,0
2022-04-01,537,E11,Type 2 Diabetes,1,2.63,0
2022-04-01,537,K29.7,Gastritis,1,1.72,0
2022-04-01,538,J10.1,Influenza,6,2.16,0
2022-04-01,538,B05,Measles,2,1.57,0
2022-04-01,538,J18.9,Pneumonia,2,2.82,0
2022-04-01,538,A37.9,Whooping Cough,33,2.6,1
2022-04-01,539,A39.9,Meningococcal Infection,1,1.74,0
2022-04-01,539,E11,Type 2 Diabetes,4,2.15,0
2022-04-01,539,J45.9,Asthma,2,1.63,0
2022-04-01,540,U07.1,COVID-19,2,1.55,0
2022-04-01,540,J45.9,Asthma,1,2.25,0
2022-04-01,541,I10,Hypertension,1,2.88,0
2022-04-01,541,J45.9,Asthma,3,2.07,0
2022-04-01,542,J18.9,Pneumonia,2,2.5,0
2022-04-01,542,A09,Gastroenteritis,2,2.43,0
2022-04-01,542,K29.7,Gastritis,1,2.73,0
2022-04-01,542,J45.9,Asthma,2,2.05,0
2022-04-01,543,A90,Dengue Fever,6,2.39,0
2022-04-01,543,A00.9,Cholera,3,2.56,0
2022-04-01,543,A09,Gastroenteritis,7,1.8,0
2022-04-01,543,E11,Type 2 Diabetes,1,2.52,0
2022-04-01,544,B50.0,Plasmodium Falciparum Malaria,1,2.27,0
2022-04-01,544,J10.1,Influenza,2,1.88,0
2022-04-01,544,A09,Gastroenteritis,2,2.8,0
2022-04-01,544,K29.7,Gastritis,2,2.71,0
2022-04-01,545,U07.1,COVID-19,4,2.76,0
2022-04-01,545,J18.9,Pneumonia,2,2.31,0
2022-04-01,545,B16,Hepatitis B,1,2.01,0
2022-04-01,545,I10,Hypertension,1,2.35,0
2022-04-01,545,K29.7,Gastritis,7,2.87,1
2022-04-01,545,J45.9,Asthma,3,2.56,0
2022-04-01,546,A90,Dengue Fever,2,2.85,0
2022-04-01,546,A00.9,Cholera,1,1.8,0
2022-04-01,546,J10.1,Influenza,1,2.78,0
2022-04-01,546,J18.9,Pneumonia,3,2.41,0
2022-04-01,546,A09,Gastroenteritis,1,1.7,0
2022-04-01,547,A90,Dengue Fever,3,1.8,0
2022-04-01,547,B50.0,Plasmodium Falciparum Malaria,1,1.97,0
2022-04-01,547,B05,Measles,1,2.37,0
2022-04-01,547,A09,Gastroenteritis,5,1.76,0
2022-04-01,547,K29.7,Gastritis,1,1.72,0
2022-04-01,548,J18.9,Pneumonia,1,2.3,0
2022-04-01,548,A37.9,Whooping Cough,1,2.58,0
2022-04-01,548,E11,Type 2 Diabetes,45,3.67,1
2022-04-01,549,A00.9,Cholera,1,2.99,0
2022-04-01,549,B05,Measles,2,2.63,0
2022-04-01,549,B16,Hepatitis B,1,2.11,0
2022-04-01,549,A39.9,Meningococcal Infection,1,1.9,0
2022-04-01,550,A90,Dengue Fever,5,2.78,0
2022-04-01,550,B05,Measles,1,2.57,0
2022-04-01,550,A39.9,Meningococcal Infection,1,2.1,0
2022-04-01,550,J45.9,Asthma,1,2.09,0
2022-04-01,551,B50.0,Plasmodium Falciparum Malaria,1,1.55,0
2022-04-01,551,U07.1,COVID-19,5,2.24,0
2022-04-01,551,J18.9,Pneumonia,3,1.73,0
2022-04-01,551,E11,Type 2 Diabetes,1,1.77,0
2022-04-01,551,K29.7,Gastritis,2,2.09,0
2022-04-01,552,B50.0,Plasmodium Falciparum Malaria,1,2.19,0
2022-04-01,552,A00.9,Cholera,30,3.07,1
2022-04-01,552,U07.1,COVID-19,5,1.6,0
2022-04-01,552,E11,Type 2 Diabetes,37,2.59,1
2022-04-01,552,I10,Hypertension,2,1.62,0
2022-04-01,553,B50.0,Plasmodium Falciparum Malaria,2,2.04,0
2022-04-01,553,J18.9,Pneumonia,3,2.51,0
2022-04-01,553,A37.9,Whooping Cough,1,2.04,0
2022-04-01,553,E11,Type 2 Diabetes,1,2.78,0
2022-04-01,553,I10,Hypertension,2,2.77,0
2022-04-01,554,A90,Dengue Fever,4,1.91,0
2022-04-01,554,B05,Measles,1,2.71,0
2022-04-01,554,A09,Gastroenteritis,4,2.06,0
2022-04-01,554,E11,Type 2 Diabetes,2,2.47,0
2022-04-01,554,K29.7,Gastritis,2,1.95,0
2022-04-01,554,J45.9,Asthma,5,2.76,0
2022-04-01,555,A90,Dengue Fever,3,2.24,0
2022-04-01,555,B50.0,Plasmodium Falciparum Malaria,4,2.8,0
2022-04-01,555,K29.7,Gastritis,2,2.75,0
2022-04-01,555,J45.9,Asthma,1,2.24,0
2022-04-01,556,K29.7,Gastritis,1,1.67,0
2022-04-01,557,B50.0,Plasmodium Falciparum Malaria,5,1.96,0
2022-04-01,557,B16,Hepatitis B,1,2.61,0
2022-04-01,558,U07.1,COVID-19,1,2.51,0
2022-04-01,558,J18.9,Pneumonia,1,2.71,0
2022-04-01,558,E11,Type 2 Diabetes,1,1.78,0
2022-04-01,559,J10.1,Influenza,4,2.91,0
2022-04-01,559,U07.1,COVID-19,4,2.01,0
2022-04-01,559,J18.9,Pneumonia,2,1.9,0
2022-04-01,559,A09,Gastroenteritis,4,1.84,0
2022-04-01,559,E11,Type 2 Diabetes,3,2.88,0
2022-04-01,560,J10.1,Influenza,4,2.41,0
2022-04-01,560,U07.1,COVID-19,1,2.69,0
2022-04-01,560,A39.9,Meningococcal Infection,1,2.1,0
2022-04-01,560,J45.9,Asthma,2,2.45,0
2022-04-01,561,A00.9,Cholera,25,3.93,1
2022-04-01,561,B05,Measles,1,1.78,0
2022-04-01,561,A09,Gastroenteritis,6,2.94,0
2022-04-01,561,I10,Hypertension,12,2.55,1
2022-04-01,561,K29.7,Gastritis,3,1.82,0
2022-04-01,561,J45.9,Asthma,2,2.34,0
2022-04-01,562,J10.1,Influenza,3,2.47,0
2022-04-01,562,U07.1,COVID-19,2,1.81,0
2022-04-01,562,B05,Measles,2,2.27,0
2022-04-01,562,A09,Gastroenteritis,3,2.44,0
2022-04-01,562,A39.9,Meningococcal Infection,1,2.21,0
2022-04-01,562,J45.9,Asthma,3,2.77,0
2022-04-01,563,A90,Dengue Fever,1,2.4,0
2022-04-01,563,B16,Hepatitis B,1,2.86,0
2022-04-01,564,A90,Dengue Fever,2,2.38,0
2022-04-01,564,B50.0,Plasmodium Falciparum Malaria,2,1.72,0
2022-04-01,564,J18.9,Pneumonia,2,1.94,0
2022-04-01,564,A09,Gastroenteritis,1,2.72,0
2022-04-01,564,E11,Type 2 Diabetes,33,2.65,1
2022-04-01,564,I10,Hypertension,4,2.05,0
2022-04-01,564,J45.9,Asthma,2,1.86,0
2022-04-01,565,B50.0,Plasmodium Falciparum Malaria,3,2.22,0
2022-04-01,565,A00.9,Cholera,2,1.95,0
2022-04-01,565,U07.1,COVID-19,2,2.99,0
2022-04-01,565,B05,Measles,2,2.92,0
2022-04-01,565,I10,Hypertension,3,2.91,0
2022-04-01,565,J45.9,Asthma,6,2.89,1
2022-04-01,566,J10.1,Influenza,2,2.34,0
2022-04-01,566,A09,Gastroenteritis,1,2.84,0
2022-04-01,566,A37.9,Whooping Cough,3,2.66,0
2022-04-01,566,I10,Hypertension,4,2.33,0
2022-04-01,567,J18.9,Pneumonia,2,2.15,0
2022-04-01,568,B50.0,Plasmodium Falciparum Malaria,2,1.62,0
2022-04-01,568,B05,Measles,17,2.76,1
2022-04-01,568,J18.9,Pneumonia,2,2.99,0
2022-04-01,568,E11,Type 2 Diabetes,3,1.77,0
2022-04-01,569,J18.9,Pneumonia,3,2.61,0
2022-04-01,570,A90,Dengue Fever,7,2.24,0
2022-04-01,570,A00.9,Cholera,2,2.94,0
2022-04-01,570,A09,Gastroenteritis,7,1.56,0
2022-04-01,570,E11,Type 2 Diabetes,6,2.55,0
2022-04-01,571,A90,Dengue Fever,4,2.77,0
2022-04-01,571,A09,Gastroenteritis,8,2.49,0
2022-04-01,571,I10,Hypertension,2,2.78,0
2022-04-01,572,B05,Measles,1,2.66,0
2022-04-01,572,A09,Gastroenteritis,2,1.9,0
2022-04-01,572,K29.7,Gastritis,1,2.5,0
2022-04-01,573,A90,Dengue Fever,1,2.37,0
2022-04-01,573,U07.1,COVID-19,2,2.06,0
2022-04-01,573,A09,Gastroenteritis,2,1.66,0
2022-04-01,573,I10,Hypertension,2,2.67,0
2022-04-01,573,J45.9,Asthma,1,2.1,0
2022-04-01,574,B50.0,Plasmodium Falciparum Malaria,2,2.45,0
2022-04-01,574,J10.1,Influenza,1,1.74,0
2022-04-01,574,J18.9,Pneumonia,3,1.71,0
2022-04-01,574,E11,Type 2 Diabetes,3,2.85,0
2022-04-01,574,K29.7,Gastritis,1,2.14,0
2022-04-01,574,J45.9,Asthma,1,2.53,0
2022-04-01,575,A90,Dengue Fever,13,2.65,1
2022-04-01,575,J10.1,Influenza,2,1.75,0
2022-04-01,575,J18.9,Pneumonia,1,2.51,0
2022-04-01,575,I10,Hypertension,3,2.3,0
2022-04-01,576,A90,Dengue Fever,2,2.51,0
2022-04-01,576,B50.0,Plasmodium Falciparum Malaria,2,2.35,0
2022-04-01,576,A00.9,Cholera,1,2.12,0
2022-04-01,576,U07.1,COVID-19,3,2.02,0
2022-04-01,577,A90,Dengue Fever,3,2.1,0
2022-04-01,577,I10,Hypertension,1,2.83,0
2022-04-01,577,J45.9,Asthma,1,2.28,0
2022-04-01,578,A90,Dengue Fever,1,2.93,0
2022-04-01,578,J18.9,Pneumonia,2,2.85,0
2022-04-01,578,A09,Gastroenteritis,2,2.4,0
2022-04-01,578,I10,Hypertension,2,2.27,0
2022-04-01,579,A90,Dengue Fever,3,1.62,0
2022-04-01,579,A00.9,Cholera,1,1.89,0
2022-04-01,579,B05,Measles,1,2.16,0
2022-04-01,579,K29.7,Gastritis,2,2.13,0
2022-04-01,580,J18.9,Pneumonia,2,1.82,0
2022-04-01,580,A09,Gastroenteritis,2,1.92,0
2022-04-01,580,E11,Type 2 Diabetes,3,2.9,0
2022-04-01,582,K29.7,Gastritis,1,2.02,0
2022-04-01,583,A90,Dengue Fever,2,1.65,0
2022-04-01,583,A09,Gastroenteritis,3,2.83,0
2022-04-01,584,A90,Dengue Fever,4,2.78,0
2022-04-01,584,A00.9,Cholera,3,1.56,0
2022-04-01,584,A37.9,Whooping Cough,1,2.55,0
2022-04-01,584,E11,Type 2 Diabetes,5,1.62,0
2022-04-01,584,J45.9,Asthma,2,1.61,0
2022-04-01,585,J10.1,Influenza,2,2.22,0
2022-04-01,585,U07.1,COVID-19,5,1.64,0
2022-04-01,585,J18.9,Pneumonia,1,2.43,0
2022-04-01,585,A37.9,Whooping Cough,8,3.26,1
2022-04-01,585,E11,Type 2 Diabetes,42,2.62,1
2022-04-01,586,J10.1,Influenza,2,1.92,0
2022-04-01,586,B16,Hepatitis B,2,2.51,0
2022-04-01,586,E11,Type 2 Diabetes,4,2.61,0
2022-04-01,586,J45.9,Asthma,3,1.93,0
2022-04-01,587,A90,Dengue Fever,47,3.57,1
2022-04-01,587,A00.9,Cholera,1,1.9,0
2022-04-01,587,J10.1,Influenza,1,2.08,0
2022-04-01,587,U07.1,COVID-19,1,2.72,0
2022-04-01,587,A09,Gastroenteritis,4,2.52,0
